facet	value	count
annotation_class	GO:0030145	744
annotation_class	GO:0140750	742
annotation_class	GO:0010268	741
annotation_class	GO:0007267	740
annotation_class	GO:0005109	739
annotation_class	GO:0034497	738
annotation_class	GO:0004743	737
annotation_class	GO:0006896	736
annotation_class	GO:0051011	736
annotation_class	GO:0005663	734
annotation_class	GO:0006002	734
annotation_class	GO:0032436	734
annotation_class	GO:0090263	734
annotation_class	GO:0004115	733
annotation_class	GO:0047555	733
annotation_class	GO:0046512	732
annotation_class	GO:0004550	729
annotation_class	GO:0000290	728
annotation_class	GO:0009737	728
annotation_class	GO:0071526	727
annotation_class	GO:0019887	725
annotation_class	GO:0035591	725
annotation_class	GO:0005689	724
annotation_class	GO:0030261	724
annotation_class	GO:0031492	724
annotation_class	GO:0045727	724
annotation_class	GO:1905515	724
annotation_class	GO:0042981	723
annotation_class	GO:0090158	723
annotation_class	GO:0006892	722
annotation_class	GO:0000103	721
annotation_class	GO:0007043	720
annotation_class	GO:0080030	720
annotation_class	GO:0080032	720
annotation_class	GO:0043295	719
annotation_class	GO:0000447	718
annotation_class	GO:0006518	718
annotation_class	GO:0008033	717
annotation_class	GO:0000243	716
annotation_class	GO:0005249	716
annotation_class	GO:0006574	715
annotation_class	GO:0009696	714
annotation_class	GO:0004630	713
annotation_class	GO:0004896	713
annotation_class	GO:0071028	713
annotation_class	GO:0000055	711
annotation_class	GO:0007409	711
annotation_class	GO:0009251	711
annotation_class	GO:0018279	710
annotation_class	GO:0042734	710
annotation_class	GO:0071222	709
annotation_class	GO:0005179	708
annotation_class	GO:0030042	708
annotation_class	GO:0008023	707
annotation_class	GO:0015485	707
annotation_class	GO:0000062	706
annotation_class	GO:0016926	706
annotation_class	GO:0035925	704
annotation_class	GO:0055028	704
annotation_class	GO:0080031	704
annotation_class	GO:0009267	703
annotation_class	GO:0005801	702
annotation_class	GO:0031347	702
annotation_class	GO:0031080	699
annotation_class	GO:0000492	697
annotation_class	GO:0008201	697
annotation_class	GO:0034485	697
annotation_class	GO:0051156	697
annotation_class	GO:0071555	697
annotation_class	GO:0030686	696
annotation_class	GO:1904263	696
annotation_class	GO:0004784	695
annotation_class	GO:0042127	695
annotation_class	GO:0061844	695
annotation_class	GO:0016559	694
annotation_class	GO:0034715	694
annotation_class	GO:0003680	693
annotation_class	GO:0051016	693
annotation_class	GO:0004383	692
annotation_class	GO:0008253	692
annotation_class	GO:0005047	691
annotation_class	GO:0007033	691
annotation_class	GO:0098719	691
annotation_class	GO:0031297	689
annotation_class	GO:0005987	688
annotation_class	GO:0033627	688
annotation_class	GO:0008420	687
annotation_class	GO:0030904	687
annotation_class	GO:0008381	686
annotation_class	GO:0019748	683
annotation_class	GO:0006611	682
annotation_class	GO:0030060	682
annotation_class	GO:0031428	682
annotation_class	GO:0070979	682
annotation_class	GO:0005049	681
annotation_class	GO:0007601	681
annotation_class	GO:0043186	681
annotation_class	GO:0003954	680
annotation_class	GO:0034063	678
annotation_class	GO:0061817	678
annotation_class	GO:0030332	677
annotation_class	GO:0035999	677
annotation_class	GO:0015095	676
annotation_class	GO:0008266	673
annotation_class	GO:0008429	672
annotation_class	GO:0009368	672
annotation_class	GO:0016121	672
annotation_class	GO:0030688	672
annotation_class	GO:0051959	672
annotation_class	GO:0032502	670
annotation_class	GO:0042383	669
annotation_class	GO:0007019	668
annotation_class	GO:0042797	668
annotation_class	GO:0001708	666
annotation_class	GO:0004143	666
annotation_class	GO:0015908	665
annotation_class	GO:0017101	665
annotation_class	GO:0043015	665
annotation_class	GO:0006915	664
annotation_class	GO:0042277	662
annotation_class	GO:0006000	660
annotation_class	GO:0007095	660
annotation_class	GO:0009941	659
annotation_class	GO:0031461	659
annotation_class	GO:0009097	656
annotation_class	GO:1904262	656
annotation_class	GO:0005506	655
annotation_class	GO:0022900	654
annotation_class	GO:0050830	653
annotation_class	GO:0030594	652
annotation_class	GO:0016593	651
annotation_class	GO:0097550	651
annotation_class	GO:0101005	651
annotation_class	GO:0035269	650
annotation_class	GO:0004709	649
annotation_class	GO:0007200	649
annotation_class	GO:0008543	649
annotation_class	GO:0009686	649
annotation_class	GO:0072344	649
annotation_class	GO:0009626	648
annotation_class	GO:0008865	645
annotation_class	GO:0005664	644
annotation_class	GO:0008305	644
annotation_class	GO:0043539	644
annotation_class	GO:0035336	643
annotation_class	GO:0051607	643
annotation_class	GO:0005952	642
annotation_class	GO:0006325	642
annotation_class	GO:0017147	640
annotation_class	GO:0030992	640
annotation_class	GO:0033539	639
annotation_class	GO:0001725	637
annotation_class	GO:0006637	637
annotation_class	GO:0031966	637
annotation_class	GO:0000302	635
annotation_class	GO:0035615	634
annotation_class	GO:0006182	633
annotation_class	GO:0070382	633
annotation_class	GO:0006086	632
annotation_class	GO:0002098	630
annotation_class	GO:0030639	630
annotation_class	GO:0009736	629
annotation_class	GO:0032958	629
annotation_class	GO:0000340	628
annotation_class	GO:0010436	628
annotation_class	GO:0043197	628
annotation_class	GO:0000329	627
annotation_class	GO:0005880	626
annotation_class	GO:0006535	626
annotation_class	GO:0043001	626
annotation_class	GO:0046294	626
annotation_class	GO:0051903	626
annotation_class	GO:0004365	625
annotation_class	GO:0009969	624
annotation_class	GO:0001671	623
annotation_class	GO:0030897	623
annotation_class	GO:0044613	623
annotation_class	GO:0009922	622
annotation_class	GO:0016881	622
annotation_class	GO:0019367	622
annotation_class	GO:0034625	622
annotation_class	GO:0034626	622
annotation_class	GO:0042073	622
annotation_class	GO:0061024	622
annotation_class	GO:0055038	621
annotation_class	GO:0005787	620
annotation_class	GO:0030915	620
annotation_class	GO:0034198	620
annotation_class	GO:0016308	618
annotation_class	GO:1901259	618
annotation_class	GO:0003785	615
annotation_class	GO:0000930	614
annotation_class	GO:0008324	614
annotation_class	GO:0009926	614
annotation_class	GO:0032509	614
annotation_class	GO:0051177	614
annotation_class	GO:0031119	613
annotation_class	GO:0031464	613
annotation_class	GO:0034098	613
annotation_class	GO:0009888	612
annotation_class	GO:1905761	612
annotation_class	GO:0004791	611
annotation_class	GO:0005956	611
annotation_class	GO:0006107	611
annotation_class	GO:0006383	611
annotation_class	GO:0006898	611
annotation_class	GO:0000030	610
annotation_class	GO:0043409	610
annotation_class	GO:0004124	608
annotation_class	GO:0006271	608
annotation_class	GO:0000070	607
annotation_class	GO:0051131	607
annotation_class	GO:0002682	605
annotation_class	GO:0009099	605
annotation_class	GO:0010027	605
annotation_class	GO:0046556	605
annotation_class	GO:0000036	603
annotation_class	GO:0008299	603
annotation_class	GO:0009903	603
annotation_class	GO:0009904	603
annotation_class	GO:0000155	602
annotation_class	GO:0045037	602
annotation_class	GO:0060294	601
annotation_class	GO:0044804	600
annotation_class	GO:0015990	599
annotation_class	GO:1902358	599
annotation_class	GO:0000077	598
annotation_class	GO:0015280	598
annotation_class	GO:0016836	598
annotation_class	GO:0098703	598
annotation_class	GO:0000127	597
annotation_class	GO:0004659	596
annotation_class	GO:0007168	596
annotation_class	GO:0009086	596
annotation_class	GO:0022904	596
annotation_class	GO:0010143	595
annotation_class	GO:1990726	595
annotation_class	GO:0003341	594
annotation_class	GO:0004535	594
annotation_class	GO:0004653	594
annotation_class	GO:0007179	593
annotation_class	GO:0000455	592
annotation_class	GO:0048013	592
annotation_class	GO:0005892	591
annotation_class	GO:0006362	591
annotation_class	GO:0031514	591
annotation_class	GO:0042605	591
annotation_class	GO:0050661	590
annotation_class	GO:0000027	589
annotation_class	GO:0061665	588
annotation_class	GO:0004129	587
annotation_class	GO:0006828	587
annotation_class	GO:0000156	585
annotation_class	GO:0051014	585
annotation_class	GO:0061575	585
annotation_class	GO:1902975	585
annotation_class	GO:0007423	583
annotation_class	GO:0031032	583
annotation_class	GO:0006102	581
annotation_class	GO:0015108	581
annotation_class	GO:0043531	580
annotation_class	GO:0002183	579
annotation_class	GO:0051560	579
annotation_class	GO:0031573	578
annotation_class	GO:0032039	578
annotation_class	GO:0034755	578
annotation_class	GO:0051480	578
annotation_class	GO:0006882	577
annotation_class	GO:0016779	577
annotation_class	GO:0042276	577
annotation_class	GO:0005243	576
annotation_class	GO:0006312	576
annotation_class	GO:0033588	576
annotation_class	GO:0042500	576
annotation_class	GO:0061640	576
annotation_class	GO:0006032	575
annotation_class	GO:0030628	574
annotation_class	GO:0089701	574
annotation_class	GO:0045504	573
annotation_class	GO:0051897	573
annotation_class	GO:0000266	572
annotation_class	GO:0036065	571
annotation_class	GO:0005112	570
annotation_class	GO:0030496	569
annotation_class	GO:0042776	569
annotation_class	GO:0015116	567
annotation_class	GO:0042632	567
annotation_class	GO:0010997	566
annotation_class	GO:0050982	566
annotation_class	GO:0051010	566
annotation_class	GO:0003955	564
annotation_class	GO:0031123	564
annotation_class	GO:0045182	564
annotation_class	GO:0005381	563
annotation_class	GO:0080025	563
annotation_class	GO:1990481	563
annotation_class	GO:0008028	562
annotation_class	GO:0016746	562
annotation_class	GO:0030833	562
annotation_class	GO:0070973	562
annotation_class	GO:0003993	561
annotation_class	GO:0016604	561
annotation_class	GO:0051231	561
annotation_class	GO:0008295	560
annotation_class	GO:0015369	560
annotation_class	GO:0045095	560
annotation_class	GO:0080156	560
annotation_class	GO:0098632	560
annotation_class	GO:0010315	558
annotation_class	GO:0005604	557
annotation_class	GO:0030509	557
annotation_class	GO:0032454	557
annotation_class	GO:0005940	556
annotation_class	GO:0016255	556
annotation_class	GO:0042765	556
annotation_class	GO:0002088	555
annotation_class	GO:0006360	555
annotation_class	GO:0009742	555
annotation_class	GO:0001755	554
annotation_class	GO:0005459	554
annotation_class	GO:0008286	554
annotation_class	GO:0044389	554
annotation_class	GO:0006751	552
annotation_class	GO:0016558	552
annotation_class	GO:0045039	552
annotation_class	GO:0071007	552
annotation_class	GO:0006572	550
annotation_class	GO:0008333	550
annotation_class	GO:0042594	550
annotation_class	GO:0004534	549
annotation_class	GO:0010020	549
annotation_class	GO:0017070	549
annotation_class	GO:0044773	549
annotation_class	GO:0006621	548
annotation_class	GO:0034388	548
annotation_class	GO:0000056	547
annotation_class	GO:0000445	547
annotation_class	GO:0034332	546
annotation_class	GO:0008237	545
annotation_class	GO:0004527	544
annotation_class	GO:0019433	544
annotation_class	GO:0036444	544
annotation_class	GO:0000105	543
annotation_class	GO:0006935	543
annotation_class	GO:0030619	543
annotation_class	GO:0042138	543
annotation_class	GO:0042923	543
annotation_class	GO:0052381	543
annotation_class	GO:0004559	541
annotation_class	GO:0001653	540
annotation_class	GO:0019430	540
annotation_class	GO:0044331	540
annotation_class	GO:0004739	539
annotation_class	GO:0008175	539
annotation_class	GO:0030026	539
annotation_class	GO:0030267	539
annotation_class	GO:0031105	539
annotation_class	GO:0045499	539
annotation_class	GO:0008474	538
annotation_class	GO:0035145	538
annotation_class	GO:0031429	537
annotation_class	GO:0070125	537
annotation_class	GO:0000123	535
annotation_class	GO:0008047	534
annotation_class	GO:0015086	534
annotation_class	GO:0035869	534
annotation_class	GO:0080019	534
annotation_class	GO:0008202	532
annotation_class	GO:1905786	531
annotation_class	GO:1990757	531
annotation_class	GO:0006559	530
annotation_class	GO:0043021	530
annotation_class	GO:0005212	529
annotation_class	GO:0016339	529
annotation_class	GO:0032922	529
annotation_class	GO:0046653	529
annotation_class	GO:0008188	528
annotation_class	GO:0080142	528
annotation_class	GO:0004806	527
annotation_class	GO:0033619	526
annotation_class	GO:0005351	525
annotation_class	GO:0009435	525
annotation_class	GO:0009739	525
annotation_class	GO:0035673	525
annotation_class	GO:0098553	525
annotation_class	GO:0098554	525
annotation_class	GO:0004993	524
annotation_class	GO:1990246	524
annotation_class	GO:0016471	521
annotation_class	GO:0005875	520
annotation_class	GO:0016493	520
annotation_class	GO:0030970	520
annotation_class	GO:0036126	520
annotation_class	GO:0017046	519
annotation_class	GO:0006044	517
annotation_class	GO:0000289	516
annotation_class	GO:0030971	515
annotation_class	GO:0006272	514
annotation_class	GO:0035023	514
annotation_class	GO:0045842	514
annotation_class	GO:0016274	513
annotation_class	GO:0044390	513
annotation_class	GO:0000076	512
annotation_class	GO:0000380	512
annotation_class	GO:0010228	512
annotation_class	GO:0042826	512
annotation_class	GO:0009299	511
annotation_class	GO:0033615	511
annotation_class	GO:0061891	511
annotation_class	GO:0050808	510
annotation_class	GO:0006265	508
annotation_class	GO:0007062	508
annotation_class	GO:0007157	508
annotation_class	GO:0009231	508
annotation_class	GO:0070402	508
annotation_class	GO:0030014	507
annotation_class	GO:0102682	507
annotation_class	GO:0005245	506
annotation_class	GO:0005657	506
annotation_class	GO:0030162	506
annotation_class	GO:0045277	503
annotation_class	GO:0046975	503
annotation_class	GO:0006285	502
annotation_class	GO:0005891	501
annotation_class	GO:0007224	501
annotation_class	GO:0031110	501
annotation_class	GO:0008553	500
annotation_class	GO:0006015	499
annotation_class	GO:0043622	499
annotation_class	GO:0003872	498
annotation_class	GO:0045214	498
annotation_class	GO:0000725	497
annotation_class	GO:0005922	497
annotation_class	GO:0009809	497
annotation_class	GO:0031210	496
annotation_class	GO:0004045	495
annotation_class	GO:0006538	495
annotation_class	GO:0030855	495
annotation_class	GO:0000793	494
annotation_class	GO:0000822	494
annotation_class	GO:0007031	494
annotation_class	GO:0008308	494
annotation_class	GO:0010417	494
annotation_class	GO:0070374	494
annotation_class	GO:0008311	493
annotation_class	GO:0034237	493
annotation_class	GO:0006513	492
annotation_class	GO:0030215	492
annotation_class	GO:0043195	492
annotation_class	GO:0005782	491
annotation_class	GO:0045547	491
annotation_class	GO:0090447	491
annotation_class	GO:0016272	490
annotation_class	GO:0016788	490
annotation_class	GO:0019563	490
